10,550,1,ME-RCW,0.4878101348876953,1,2784,0.4908287525177002,0.4878101348876953,0.48512697219848633
10,550,2,ME-RCW,0.13219499588012695,1,856,0.13231706619262695,0.13219499588012695,0.13180303573608398
10,550,3,ME-RCW,0.01670670509338379,1,80,0.01667022705078125,0.01670670509338379,0.017022132873535156
10,550,4,ME-RCW,0.03976917266845703,1,230,0.039845943450927734,0.03970599174499512,0.03976917266845703
10,550,5,ME-RCW,0.09226107597351074,3,530,0.09226274490356445,0.09226107597351074,0.09217095375061035
10,550,6,ME-RCW,0.18123698234558105,2,1061,0.18177103996276855,0.18078994750976562,0.18123698234558105
10,550,7,ME-RCW,0.029350996017456055,1,147,0.029338836669921875,0.029723167419433594,0.029350996017456055
10,550,8,ME-RCW,0.18120288848876953,1,1077,0.18201708793640137,0.18120288848876953,0.1810300350189209
10,550,9,ME-RCW,0.2593960762023926,1,1602,0.2604949474334717,0.2593960762023926,0.25915002822875977
10,550,10,ME-RCW,0.09539985656738281,1,594,0.09540081024169922,0.09539985656738281,0.09492301940917969
10,550,11,ME-RCW,0.0933997631072998,1,493,0.09275007247924805,0.09358000755310059,0.0933997631072998
10,550,12,ME-RCW,0.09867072105407715,1,547,0.09867072105407715,0.09925007820129395,0.09803915023803711
10,550,13,ME-RCW,0.24180006980895996,2,1412,0.24234580993652344,0.24138617515563965,0.24180006980895996
10,550,14,ME-RCW,0.3220391273498535,2,1882,0.3224620819091797,0.32126617431640625,0.3220391273498535
10,550,15,ME-RCW,0.06447386741638184,1,341,0.06461429595947266,0.06447386741638184,0.06424307823181152
10,550,16,ME-RCW,0.012212038040161133,1,66,0.012118816375732422,0.012212038040161133,0.012310981750488281
10,550,17,ME-RCW,0.21538782119750977,2,1412,0.21538782119750977,0.2143402099609375,0.21755290031433105
10,550,18,ME-RCW,0.03719305992126465,1,202,0.03720498085021973,0.03719305992126465,0.03701901435852051
10,550,19,ME-RCW,1.1382439136505127,2,7169,1.1409218311309814,1.1382439136505127,1.13808012008667
10,550,20,ME-RCW,0.4872703552246094,1,2694,0.48801398277282715,0.48682427406311035,0.4872703552246094
10,550,21,ME-RCW,0.08568620681762695,1,523,0.08568620681762695,0.08595395088195801,0.08545088768005371
10,550,22,ME-RCW,0.06352114677429199,1,322,0.06367278099060059,0.06352114677429199,0.06351828575134277
10,550,23,ME-RCW,0.36089181900024414,1,2444,0.3617558479309082,0.36089181900024414,0.36023688316345215
10,550,24,ME-RCW,0.17120599746704102,1,961,0.17145395278930664,0.17093181610107422,0.17120599746704102
10,550,25,ME-RCW,0.3339850902557373,2,2286,0.3340568542480469,0.3339850902557373,0.3333141803741455
10,550,26,ME-RCW,0.36722517013549805,1,2202,0.3683502674102783,0.36722517013549805,0.36689305305480957
10,550,27,ME-RCW,0.06274700164794922,1,358,0.06275320053100586,0.06274700164794922,0.06241917610168457
10,550,28,ME-RCW,0.18730401992797852,1,1192,0.18767905235290527,0.18699979782104492,0.18730401992797852
10,550,29,ME-RCW,0.2075178623199463,2,1274,0.20850825309753418,0.2075178623199463,0.20696210861206055
10,550,30,ME-RCW,0.5502808094024658,1,3248,0.5518560409545898,0.5502808094024658,0.547860860824585
10,550,31,ME-RCW,0.06521320343017578,1,373,0.06542205810546875,0.06521320343017578,0.06509113311767578
10,550,32,ME-RCW,0.023859024047851562,2,156,0.023695945739746094,0.023859024047851562,0.0238797664642334
10,550,33,ME-RCW,0.4135770797729492,1,2838,0.41458797454833984,0.41350698471069336,0.4135770797729492
10,550,34,ME-RCW,2.1712372303009033,1,13734,2.1666717529296875,2.1730470657348633,2.1712372303009033
10,550,35,ME-RCW,0.26235318183898926,1,1564,0.26328611373901367,0.26196980476379395,0.26235318183898926
10,550,36,ME-RCW,0.045970916748046875,1,248,0.045999765396118164,0.045970916748046875,0.04575800895690918
10,550,37,ME-RCW,0.8152601718902588,2,5394,0.81581711769104,0.8152601718902588,0.8149900436401367
10,550,38,ME-RCW,0.11120104789733887,4,682,0.11171793937683105,0.11120104789733887,0.11114001274108887
10,550,39,ME-RCW,0.12945008277893066,1,669,0.12945008277893066,0.1294417381286621,0.13017892837524414
10,550,40,ME-RCW,0.5274999141693115,1,3218,0.5285332202911377,0.5271871089935303,0.5274999141693115
10,550,41,ME-RCW,0.1826019287109375,1,1061,0.18265509605407715,0.18212413787841797,0.1826019287109375
10,550,42,ME-RCW,0.1750788688659668,1,1204,0.1751711368560791,0.1750788688659668,0.17484807968139648
10,550,43,ME-RCW,0.0323491096496582,2,195,0.0323491096496582,0.03263688087463379,0.03234219551086426
