,0,1,2,3,4,5,6,7,8,9
0,10,2,1,0,0.7357077598571777,6,5403,0.7395048141479492,0.7357077598571777,0.7342689037322998
1,10,2,1,1,0.5183863639831543,6,3585,0.5174729824066162,0.5184121131896973,0.5183863639831543
2,10,2,2,0,0.43996477127075195,12,3326,0.4442439079284668,0.43883705139160156,0.43996477127075195
3,10,2,2,1,0.43927884101867676,12,3209,0.4389619827270508,0.45243310928344727,0.43927884101867676
4,10,2,3,0,0.6817550659179688,4,5171,0.686229944229126,0.6817550659179688,0.6802077293395996
5,10,2,3,1,0.6246588230133057,4,4588,0.6238629817962646,0.6246588230133057,0.6272330284118652
6,10,2,4,0,0.5837039947509766,86,4477,0.585479736328125,0.5837039947509766,0.5821468830108643
7,10,2,4,1,0.39333581924438477,86,2936,0.39333581924438477,0.39579010009765625,0.39089012145996094
8,10,2,5,0,0.7233202457427979,28,5563,0.720573902130127,0.7233202457427979,0.726121187210083
9,10,2,5,1,0.6963450908660889,28,5189,0.6977431774139404,0.6963450908660889,0.6941561698913574
10,10,3,1,0,1.3692798614501953,6,10322,1.3733148574829102,1.3692798614501953,1.3623759746551514
11,10,3,1,1,1.0013680458068848,6,7336,0.9981591701507568,1.0013680458068848,1.0021953582763672
12,10,3,2,0,0.4833211898803711,4,3507,0.4865601062774658,0.4828667640686035,0.4833211898803711
13,10,3,2,1,0.3944840431213379,4,2724,0.3930189609527588,0.4094572067260742,0.3944840431213379
14,10,3,3,0,0.890625,8,6685,0.890625,0.890326976776123,0.8931839466094971
15,10,3,3,1,0.8555490970611572,8,6177,0.8550589084625244,0.8578319549560547,0.8555490970611572
16,10,3,4,0,0.4071919918060303,84,2954,0.4074571132659912,0.4071919918060303,0.4068629741668701
17,10,3,4,1,0.18058109283447266,84,1242,0.18058109283447266,0.18071699142456055,0.18034100532531738
18,10,3,5,0,0.6827099323272705,18,5148,0.6831660270690918,0.6827099323272705,0.6818480491638184
19,10,3,5,1,0.5049631595611572,18,3667,0.5062730312347412,0.5042679309844971,0.5049631595611572
20,10,4,1,0,3.619115114212036,1856,27604,3.6306753158569336,3.6161949634552,3.619115114212036
21,10,4,1,1,2.3221592903137207,1856,17080,2.3221592903137207,2.323638916015625,2.32135009765625
22,10,4,2,0,0.43326473236083984,18,3264,0.43735408782958984,0.43326473236083984,0.4322209358215332
23,10,4,2,1,0.33191919326782227,18,2400,0.3321218490600586,0.3315000534057617,0.33191919326782227
24,10,4,3,0,1.3595380783081055,3,9282,1.3695800304412842,1.3560173511505127,1.3595380783081055
25,10,4,3,1,0.21011114120483398,3,1261,0.2100977897644043,0.21011114120483398,0.2101271152496338
26,10,4,4,0,1.4581999778747559,2,10601,1.459794044494629,1.4581999778747559,1.4570586681365967
