,0,1,2,3,4,5,6,7,8,9
0,9,2,1,0,0.09844207763671875,20,786,0.09969305992126465,0.09829926490783691,0.09844207763671875
1,9,2,1,1,0.03971695899963379,20,300,0.03971695899963379,0.03979206085205078,0.039537906646728516
2,9,2,2,0,0.16353583335876465,50,1379,0.1637108325958252,0.16330218315124512,0.16353583335876465
3,9,2,2,1,0.16391301155090332,50,1338,0.16391301155090332,0.16353678703308105,0.16530704498291016
4,9,2,3,0,0.1857740879058838,85,1532,0.18578505516052246,0.18520808219909668,0.1857740879058838
5,9,2,3,1,0.1668999195098877,85,1332,0.1668410301208496,0.1675572395324707,0.1668999195098877
6,9,2,4,0,0.06598281860351562,52,560,0.06598281860351562,0.06600403785705566,0.06554865837097168
7,9,2,4,1,0.04876208305358887,52,402,0.04876208305358887,0.048776865005493164,0.048417091369628906
8,9,2,5,0,0.18118667602539062,3,1466,0.18118667602539062,0.1814427375793457,0.18108892440795898
9,9,2,5,1,0.1438460350036621,3,1110,0.1438460350036621,0.14393210411071777,0.1434192657470703
10,9,3,1,0,0.15537381172180176,7,1253,0.1555309295654297,0.15537381172180176,0.15499520301818848
11,9,3,1,1,0.08496594429016113,7,659,0.08496689796447754,0.08496594429016113,0.0847008228302002
12,9,3,2,0,0.1698896884918213,9,1349,0.16966700553894043,0.1698896884918213,0.17048978805541992
13,9,3,2,1,0.13600683212280273,9,1015,0.13623714447021484,0.13600683212280273,0.13589882850646973
14,9,3,3,0,0.1940748691558838,3,1521,0.19456005096435547,0.19386982917785645,0.1940748691558838
15,9,3,3,1,0.14842987060546875,3,1100,0.14861178398132324,0.14842987060546875,0.14832210540771484
16,9,3,4,0,0.12363910675048828,28,1004,0.12470889091491699,0.12363910675048828,0.12354397773742676
17,9,3,4,1,0.12489509582519531,28,968,0.12520480155944824,0.12488031387329102,0.12489509582519531
18,9,3,5,0,0.052475929260253906,16,400,0.05263996124267578,0.052475929260253906,0.05247211456298828
19,9,3,5,1,0.0227048397064209,16,156,0.0227048397064209,0.022804975509643555,0.022609949111938477
20,9,4,1,0,0.20397400856018066,3,1646,0.20397400856018066,0.20382213592529297,0.2041640281677246
21,9,4,1,1,0.1149592399597168,3,891,0.1149592399597168,0.11512184143066406,0.11464500427246094
22,9,4,2,0,0.20205402374267578,20,1623,0.20106291770935059,0.2025158405303955,0.20205402374267578
23,9,4,2,1,0.060578107833862305,20,464,0.060788869857788086,0.060578107833862305,0.06041288375854492
24,9,4,3,0,0.17456316947937012,4,1414,0.17456316947937012,0.17464804649353027,0.17417597770690918
25,9,4,3,1,0.04357290267944336,4,340,0.04357290267944336,0.0436398983001709,0.04338479042053223
26,9,4,4,0,0.38747191429138184,349,3312,0.3880350589752197,0.38747191429138184,0.38715696334838867
27,9,4,4,1,0.24980998039245605,349,2075,0.24960589408874512,0.24980998039245605,0.249985933303833
28,9,4,5,0,0.2860710620880127,1,2207,0.2861649990081787,0.28603434562683105,0.2860710620880127
29,9,4,5,1,0.15583014488220215,1,1108,0.15611910820007324,0.15559911727905273,0.15583014488220215
30,9,5,1,0,0.13306903839111328,4,1056,0.13306903839111328,0.13298821449279785,0.13367724418640137
31,9,5,1,1,0.032716989517211914,4,238,0.032716989517211914,0.03292107582092285,0.03253912925720215
32,9,5,2,0,0.4248940944671631,6,3320,0.4251689910888672,0.42426395416259766,0.4248940944671631
33,9,5,2,1,0.13924503326416016,6,997,0.1399250030517578,0.13924503326416016,0.13914895057678223
34,9,5,3,0,0.44136810302734375,1,3404,0.44136810302734375,0.4419538974761963,0.4413280487060547
35,9,5,3,1,0.10302901268005371,1,740,0.10382318496704102,0.10302901268005371,0.1029050350189209
36,9,5,4,0,0.24854826927185059,179,2040,0.24854826927185059,0.2492220401763916,0.24852800369262695
37,9,5,4,1,0.15051698684692383,179,1185,0.15051698684692383,0.15004992485046387,0.15060901641845703
38,9,5,5,0,0.3300299644470215,100,2716,0.33035922050476074,0.3300299644470215,0.32904911041259766
39,9,5,5,1,0.16035199165344238,100,1246,0.16035199165344238,0.16077804565429688,0.16024494171142578
40,9,6,1,0,0.4163320064544678,36,3408,0.41663408279418945,0.4163320064544678,0.41559386253356934
41,9,6,1,1,0.11418986320495605,36,868,0.11377692222595215,0.11426305770874023,0.11418986320495605
42,9,6,2,0,0.39702296257019043,6,3240,0.39809203147888184,0.39702296257019043,0.39556097984313965
43,9,6,2,1,0.15047597885131836,6,1158,0.15047597885131836,0.1509089469909668,0.15003395080566406
44,9,6,3,0,0.432971715927124,27,3552,0.432971715927124,0.4341309070587158,0.4320359230041504
45,9,6,3,1,0.24560308456420898,27,1920,0.24564194679260254,0.24509215354919434,0.24560308456420898
46,9,6,4,0,0.6861839294433594,15,5180,0.6892361640930176,0.6861839294433594,0.6861438751220703
47,9,6,4,1,0.5651566982269287,15,3931,0.5656981468200684,0.5651566982269287,0.5648539066314697
48,9,6,5,0,0.21121501922607422,2,1560,0.21178007125854492,0.21121501922607422,0.21097016334533691
49,9,6,5,1,0.05068182945251465,2,340,0.050620079040527344,0.05068182945251465,0.05071592330932617
50,9,7,1,0,1.8849759101867676,2520,15120,1.8849759101867676,1.884056806564331,1.8912298679351807
51,9,7,1,1,1.4987869262695312,2520,11280,1.4991271495819092,1.4958770275115967,1.4987869262695312
52,9,7,2,0,0.8532321453094482,2,6470,0.8532321453094482,0.853039026260376,0.8553829193115234
53,9,7,2,1,0.6073143482208252,2,4443,0.6042149066925049,0.6073143482208252,0.6088471412658691
54,9,7,3,0,1.468900203704834,6,12084,1.4648759365081787,1.468900203704834,1.4714460372924805
55,9,7,3,1,0.884178876876831,6,6976,0.884178876876831,0.8826990127563477,0.8916580677032471
56,9,7,4,0,2.871079206466675,16,22284,2.871079206466675,2.878387928009033,2.865964889526367
57,9,7,4,1,1.0710208415985107,16,7660,1.0803618431091309,1.0710208415985107,1.0624659061431885
58,9,7,5,0,1.882154941558838,28,14784,1.882154941558838,1.8764798641204834,1.8885939121246338
59,9,7,5,1,1.195993185043335,28,8684,1.195993185043335,1.19797682762146,1.1919379234313965
60,9,8,1,0,5.703425884246826,5670,45360,5.701847791671753,5.703451156616211,5.703425884246826
61,9,8,1,1,5.4564971923828125,5670,41616,5.465229034423828,5.4564971923828125,5.451333045959473
62,9,8,2,0,7.347841024398804,10080,60480,7.347841024398804,7.354054927825928,7.300795793533325
63,9,8,2,1,7.313977003097534,10080,58080,7.347615003585815,7.313977003097534,7.312031984329224
64,9,8,3,0,4.583874940872192,2,35574,4.570835828781128,4.584667921066284,4.583874940872192
65,9,8,3,1,2.5188379287719727,2,17896,2.5225231647491455,2.5188379287719727,2.5118720531463623
66,9,8,4,0,4.775662183761597,2,36828,4.775662183761597,4.753637075424194,4.786081075668335
67,9,8,4,1,2.2813100814819336,2,15950,2.2819771766662598,2.27722430229187,2.2813100814819336
68,9,8,5,0,4.060584783554077,69,31412,4.060584783554077,4.065243244171143,4.049091100692749
69,9,8,5,1,2.1611688137054443,69,15430,2.1611688137054443,2.158060073852539,2.1692841053009033
