,0,1,2,3,4,5,6,7,8,9,10
83,11,6,1,3,0.06476616859436035,4,4,4,0.06502699851989746,0.06476616859436035,0.06430578231811523
84,11,6,2,0,9.73970365524292,7,63070,NULL,9.73970365524292,9.743891954421997,9.734682083129883
85,11,6,2,1,1.4060349464416504,7,9080,4,1.4021010398864746,1.4060349464416504,1.4067652225494385
86,11,6,2,2,0.531930685043335,7,2870,4,0.5341887474060059,0.5314197540283203,0.531930685043335
87,11,6,2,3,0.06240391731262207,7,7,4,0.06269121170043945,0.06240391731262207,0.062265872955322266
88,11,6,3,0,9.248222827911377,2,58968,NULL,9.248222827911377,9.261979103088379,9.178359031677246
89,11,6,3,1,1.9229989051818848,2,12324,4,1.9155139923095703,1.9235939979553223,1.9229989051818848
90,11,6,3,2,1.5895562171936035,2,8392,4,1.5895562171936035,1.5866451263427734,1.5921518802642822
91,11,6,3,3,0.09100127220153809,2,2,4,0.09141826629638672,0.09024906158447266,0.09100127220153809
92,11,6,4,0,15.978205919265747,36,104220,NULL,15.978205919265747,15.951447010040283,15.994349002838135
93,11,6,4,1,3.5512819290161133,36,23250,0,3.5512819290161133,3.5477020740509033,3.556278944015503
94,11,6,4,2,3.937347650527954,36,20950,0,3.940875768661499,3.937347650527954,3.9345288276672363
95,11,6,4,3,0.2804410457611084,36,36,0,0.2804410457611084,0.2813527584075928,0.276658296585083
96,11,6,5,0,15.767227172851562,1494,111264,NULL,15.729630947113037,15.789294004440308,15.767227172851562
97,11,6,5,1,3.2210187911987305,1494,22776,6,3.2210187911987305,3.219534158706665,3.221057176589966
98,11,6,5,2,3.710131883621216,1494,22776,6,3.710131883621216,3.7034270763397217,3.7122879028320312
99,11,6,5,3,0.2817988395690918,1494,1494,6,0.28257298469543457,0.28150177001953125,0.2817988395690918
100,11,7,1,0,10.42071008682251,1,61714,NULL,10.428727626800537,10.383117198944092,10.42071008682251
101,11,7,1,1,1.869866132736206,1,11040,1,1.8856689929962158,1.869866132736206,1.8625118732452393
102,11,7,1,2,0.08307194709777832,1,457,1,0.08307194709777832,0.08341288566589355,0.08302927017211914
103,11,7,1,3,0.0986020565032959,1,1,1,0.09906196594238281,0.0986020565032959,0.09849286079406738
104,11,7,2,0,5.715167999267578,1,35640,NULL,5.687684059143066,5.735511064529419,5.715167999267578
105,11,7,2,1,0.8899641036987305,1,5544,10,0.8899641036987305,0.8879029750823975,0.8910989761352539
106,11,7,2,2,1.1301109790802002,1,5544,10,1.1353180408477783,1.1301109790802002,1.126830816268921
107,11,7,2,3,0.025816917419433594,1,1,10,0.025816917419433594,0.026156902313232422,0.025753021240234375
108,11,7,3,0,51.48136115074158,2,334328,NULL,51.18004393577576,51.56334900856018,51.48136115074158
109,11,7,3,1,11.838053703308105,2,77532,1,11.838053703308105,11.85241985321045,11.808844089508057
110,11,7,3,2,0.11530113220214844,2,644,1,0.11612391471862793,0.11521506309509277,0.11530113220214844
111,11,7,3,3,0.07362008094787598,2,2,1,0.07416820526123047,0.07326006889343262,0.07362008094787598
112,11,7,4,0,48.049848794937134,3,312548,NULL,47.80443596839905,48.049848794937134,48.25958871841431
113,11,7,4,1,10.648072004318237,3,69252,1,10.648072004318237,10.619007110595703,10.699725866317749
114,11,7,4,2,0.7619340419769287,3,4208,1,0.7646501064300537,0.7619340419769287,0.7579078674316406
115,11,7,4,3,0.12155699729919434,3,3,1,0.12240219116210938,0.12155699729919434,0.12127423286437988
