,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,4,1,1,0,0.0002410411834716797,3,3,0.0007407665252685547,0.00026869773864746094,0.00025081634521484375,0.00024700164794921875,0.0002410411834716797,0.00024008750915527344,0.0002391338348388672,0.0002410411834716797,0.00023794174194335938,0.00023674964904785156
1,4,1,1,1,0.0002535581588745117,3,3,0.0002732276916503906,0.00025916099548339844,0.00025391578674316406,0.0002529621124267578,0.0002560615539550781,0.0002532005310058594,0.0002579689025878906,0.0002532005310058594,0.0002522468566894531,0.0002510547637939453
2,4,1,2,0,0.00017201900482177734,2,2,0.00018477439880371094,0.00017499923706054688,0.0001761913299560547,0.00017213821411132812,0.00017309188842773438,0.00017189979553222656,0.0001709461212158203,0.0001709461212158203,0.0001709461212158203,0.0001709461212158203
3,4,1,2,1,0.0001819133758544922,2,2,0.00019288063049316406,0.00018405914306640625,0.00019025802612304688,0.0001819133758544922,0.0001819133758544922,0.00018095970153808594,0.0001819133758544922,0.0001800060272216797,0.0001819133758544922,0.0001819133758544922
4,4,1,3,0,0.00023555755615234375,3,3,0.0002460479736328125,0.00024080276489257812,0.00023603439331054688,0.00023698806762695312,0.00023508071899414062,0.00023412704467773438,0.00023412704467773438,0.0002338886260986328,0.00023484230041503906,0.00023818016052246094
5,4,1,3,1,0.0002493858337402344,3,3,0.000263214111328125,0.00025010108947753906,0.00025010108947753906,0.00024890899658203125,0.00024771690368652344,0.000247955322265625,0.0002512931823730469,0.000247955322265625,0.00024890899658203125,0.0002498626708984375
6,4,1,4,0,0.00023603439331054688,3,3,0.000244140625,0.00023794174194335938,0.00023603439331054688,0.00023698806762695312,0.00023293495178222656,0.00023508071899414062,0.0002560615539550781,0.00023436546325683594,0.00023603439331054688,0.00023412704467773438
7,4,1,4,1,0.00024902820587158203,3,3,0.0002620220184326172,0.0002532005310058594,0.0002491474151611328,0.00024890899658203125,0.00024890899658203125,0.0002491474151611328,0.00024819374084472656,0.00024819374084472656,0.00025200843811035156,0.00024700164794921875
8,4,1,5,0,0.00023412704467773438,3,3,0.0002460479736328125,0.00023508071899414062,0.0002338886260986328,0.00023412704467773438,0.0002338886260986328,0.00023794174194335938,0.0002338886260986328,0.00023412704467773438,0.00023436546325683594,0.00023293495178222656
9,4,1,5,1,0.0002480745315551758,3,3,0.0002601146697998047,0.0002510547637939453,0.00025010108947753906,0.0002532005310058594,0.0002472400665283203,0.00024700164794921875,0.000247955322265625,0.000247955322265625,0.00024700164794921875,0.00024819374084472656
