,0,1,2,3,4,5,6,7,8,9,10
83,10,6,4,3,0.0033779144287109375,1,1,8,0.003397226333618164,0.0033779144287109375,0.0033719539642333984
84,10,6,5,0,3.882161855697632,1,28000,NULL,3.882161855697632,3.876162052154541,3.9458870887756348
85,10,6,5,1,0.5896832942962646,1,4176,4,0.6049039363861084,0.5896832942962646,0.5815510749816895
86,10,6,5,2,0.00020313262939453125,1,1,4,0.00024199485778808594,0.00020313262939453125,0.0001938343048095703
87,10,6,5,3,0.0017621517181396484,1,1,4,0.0017859935760498047,0.0017621517181396484,0.0017561912536621094
88,10,7,1,0,3.0870418548583984,1,20760,NULL,3.119476079940796,3.0870418548583984,3.085771083831787
89,10,7,1,1,0.38602399826049805,1,2520,5,0.382155179977417,0.38602399826049805,0.38849306106567383
90,10,7,1,2,0.0002110004425048828,1,1,5,0.00023794174194335938,0.0002110004425048828,0.00020074844360351562
91,10,7,1,3,0.003577709197998047,1,1,5,0.003609180450439453,0.003577709197998047,0.0035741329193115234
92,10,7,2,0,2.8564789295196533,1,20256,NULL,2.848284959793091,2.8564789295196533,2.871502161026001
93,10,7,2,1,0.4862051010131836,1,3432,7,0.48622703552246094,0.4862051010131836,0.48476386070251465
94,10,7,2,2,0.000209808349609375,1,1,7,0.00026607513427734375,0.000209808349609375,0.00020194053649902344
95,10,7,2,3,0.0045623779296875,1,1,7,0.004633903503417969,0.0045623779296875,0.00452876091003418
96,10,7,3,0,2.9362518787384033,1,20272,NULL,2.9620838165283203,2.9303781986236572,2.9362518787384033
97,10,7,3,1,0.43753480911254883,1,3024,8,0.4397890567779541,0.43753480911254883,0.4371919631958008
98,10,7,3,2,0.00020694732666015625,1,1,8,0.00025916099548339844,0.00020694732666015625,0.00019979476928710938
99,10,7,3,3,0.014149665832519531,1,1,8,0.014225244522094727,0.014007091522216797,0.014149665832519531
100,10,7,4,0,3.9327340126037598,1,27132,NULL,3.9087440967559814,3.9375059604644775,3.9327340126037598
101,10,7,4,1,0.5755012035369873,1,4032,0,0.5791089534759521,0.5749437808990479,0.5755012035369873
102,10,7,4,2,0.0002040863037109375,1,1,0,0.00022983551025390625,0.0002040863037109375,0.0001971721649169922
103,10,7,4,3,0.017548084259033203,1,1,0,0.017548084259033203,0.017635107040405273,0.017505884170532227
104,10,7,5,0,2.3920979499816895,1,16216,NULL,2.3907151222229004,2.3927857875823975,2.3920979499816895
105,10,7,5,1,0.35385990142822266,1,2400,8,0.35385990142822266,0.3539121150970459,0.3535609245300293
106,10,7,5,2,0.00020194053649902344,1,1,8,0.00021910667419433594,0.00020194053649902344,0.00019884109497070312
107,10,7,5,3,0.0059430599212646484,1,1,8,0.0059430599212646484,0.0059740543365478516,0.005929231643676758
