,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,5,1,1,0,0.0005608797073364258,6,6,0.0010669231414794922,0.0005888938903808594,0.0005679130554199219,0.0005617141723632812,0.0005600452423095703,0.0005550384521484375,0.0005559921264648438,0.0005519390106201172,0.0005738735198974609,0.0005507469177246094
1,5,1,1,1,0.0005929470062255859,6,6,0.0006158351898193359,0.0005960464477539062,0.0005929470062255859,0.0005970001220703125,0.0005919933319091797,0.0005931854248046875,0.0005929470062255859,0.0005927085876464844,0.0005898475646972656,0.0005908012390136719
2,5,1,2,0,0.0006715059280395508,1,8,0.0006878376007080078,0.0006749629974365234,0.0006747245788574219,0.0006709098815917969,0.0006682872772216797,0.0006721019744873047,0.0006701946258544922,0.0006697177886962891,0.000675201416015625,0.0006690025329589844
3,5,1,2,1,0.0006289482116699219,1,7,0.0006401538848876953,0.0006301403045654297,0.0006279945373535156,0.0006420612335205078,0.0006299018859863281,0.0006308555603027344,0.0006272792816162109,0.0006237030029296875,0.0006260871887207031,0.0006229877471923828
4,5,1,3,0,0.0003571510314941406,2,4,0.000370025634765625,0.00035881996154785156,0.00035881996154785156,0.0003571510314941406,0.0003571510314941406,0.0003590583801269531,0.0003571510314941406,0.0003561973571777344,0.0003571510314941406,0.0003559589385986328
5,5,1,3,1,0.00022339820861816406,2,2,0.00023698806762695312,0.00022482872009277344,0.00022292137145996094,0.00025010108947753906,0.000225067138671875,0.00022077560424804688,0.0002219676971435547,0.00022101402282714844,0.00022125244140625,0.0002238750457763672
6,5,1,4,0,0.0009361505508422852,12,12,0.0009391307830810547,0.0009441375732421875,0.0009808540344238281,0.0011091232299804688,0.0009417533874511719,0.000926971435546875,0.0009331703186035156,0.0009191036224365234,0.0009160041809082031,0.0009229183197021484
7,5,1,4,1,0.0009603500366210938,12,12,0.0009999275207519531,0.000965118408203125,0.0009579658508300781,0.0009610652923583984,0.0009579658508300781,0.0009589195251464844,0.0009608268737792969,0.0009598731994628906,0.0009570121765136719,0.0009610652923583984
8,5,1,5,0,0.0005321502685546875,1,6,0.0005481243133544922,0.0005321502685546875,0.0005340576171875,0.0005288124084472656,0.0005288124084472656,0.0005466938018798828,0.0005278587341308594,0.0005431175231933594,0.0005283355712890625,0.0005321502685546875
9,5,1,5,1,0.0004918575286865234,1,5,0.0005061626434326172,0.0004901885986328125,0.0004942417144775391,0.0004918575286865234,0.0004918575286865234,0.0004930496215820312,0.0004916191101074219,0.000492095947265625,0.0004899501800537109,0.0004889965057373047
10,5,2,1,0,0.0005185604095458984,6,6,0.0005340576171875,0.0005218982696533203,0.000518798828125,0.0005171298980712891,0.0005180835723876953,0.0005178451538085938,0.0005209445953369141,0.0005178451538085938,0.0005190372467041016,0.0005183219909667969
11,5,2,1,1,0.00054931640625,6,6,0.00055694580078125,0.0005497932434082031,0.0005450248718261719,0.0005450248718261719,0.0005488395690917969,0.0005631446838378906,0.0005500316619873047,0.0005509853363037109,0.0005466938018798828,0.0005438327789306641
12,5,2,2,0,0.0004080533981323242,2,4,0.0004169940948486328,0.0004019737243652344,0.00040221214294433594,0.0003991127014160156,0.0003979206085205078,0.00039768218994140625,0.0004138946533203125,0.00041604042053222656,0.0004291534423828125,0.0005402565002441406
13,5,2,2,1,0.0002694129943847656,2,2,0.0003199577331542969,0.00028514862060546875,0.0002751350402832031,0.00026988983154296875,0.00026988983154296875,0.0002689361572265625,0.00026798248291015625,0.0002682209014892578,0.00026702880859375,0.00026798248291015625
14,5,2,3,0,0.0005755424499511719,4,6,0.0005886554718017578,0.0005781650543212891,0.0005769729614257812,0.0005743503570556641,0.000576019287109375,0.000576019287109375,0.0005731582641601562,0.0005738735198974609,0.0005750656127929688,0.0005731582641601562
15,5,2,3,1,0.0004273653030395508,4,4,0.0004410743713378906,0.00044608116149902344,0.00043010711669921875,0.0004277229309082031,0.0004291534423828125,0.0004260540008544922,0.00042700767517089844,0.0004260540008544922,0.00042700767517089844,0.00042700767517089844
16,5,2,4,0,0.0008199214935302734,3,10,0.0008299350738525391,0.0008251667022705078,0.000823974609375,0.0008249282836914062,0.0008127689361572266,0.0008149147033691406,0.0008158683776855469,0.0008149147033691406,0.0008268356323242188,0.0008089542388916016
17,5,2,4,1,0.0007009506225585938,3,8,0.0007128715515136719,0.0007009506225585938,0.0007040500640869141,0.0006988048553466797,0.0006997585296630859,0.0007147789001464844,0.0006999969482421875,0.0007009506225585938,0.0007011890411376953,0.0006990432739257812
18,5,2,5,0,0.0007336139678955078,2,8,0.0007417201995849609,0.0007739067077636719,0.0007250308990478516,0.0007271766662597656,0.00072479248046875,0.0007240772247314453,0.0007212162017822266,0.00074005126953125,0.0007560253143310547,0.0008678436279296875
19,5,2,5,1,0.00027048587799072266,2,2,0.0003147125244140625,0.0002810955047607422,0.00026917457580566406,0.00026988983154296875,0.00027108192443847656,0.00026917457580566406,0.00026917457580566406,0.0002751350402832031,0.00027108192443847656,0.0002677440643310547
20,5,3,1,0,0.0010309219360351562,3,12,0.0010440349578857422,0.0010290145874023438,0.0010437965393066406,0.001026153564453125,0.001026153564453125,0.001024007797241211,0.0010569095611572266,0.0010409355163574219,0.0010328292846679688,0.0010251998901367188
21,5,3,1,1,0.0008456707000732422,3,9,0.0008609294891357422,0.0008502006530761719,0.0008480548858642578,0.0008461475372314453,0.0008442401885986328,0.0008471012115478516,0.0008420944213867188,0.0008451938629150391,0.0008442401885986328,0.000843048095703125
22,5,3,2,0,0.0012450218200683594,10,15,0.001264810562133789,0.0012481212615966797,0.0012438297271728516,0.0012450218200683594,0.0012829303741455078,0.0012421607971191406,0.0012440681457519531,0.0012450218200683594,0.0012431144714355469,0.0012559890747070312
23,5,3,2,1,0.0013195276260375977,10,15,0.001428365707397461,0.0014178752899169922,0.001332998275756836,0.001310110092163086,0.0013251304626464844,0.00133514404296875,0.001313924789428711,0.0013089179992675781,0.0013120174407958984,0.0013129711151123047
24,5,3,3,0,0.0013746023178100586,1,16,0.0013949871063232422,0.001377105712890625,0.001374959945678711,0.001374959945678711,0.001386880874633789,0.001373291015625,0.0013730525970458984,0.0013718605041503906,0.0013680458068847656,0.0013742446899414062
25,5,3,3,1,0.0008130073547363281,1,8,0.0008261203765869141,0.0008108615875244141,0.0008151531219482422,0.0008151531219482422,0.0008130073547363281,0.0008108615875244141,0.0008132457733154297,0.0008111000061035156,0.0008130073547363281,0.0008111000061035156
26,5,3,4,0,0.0006500482559204102,3,6,0.0006461143493652344,0.0007338523864746094,0.0006909370422363281,0.0006451606750488281,0.0006380081176757812,0.0006399154663085938,0.0006415843963623047,0.0006539821624755859,0.0006930828094482422,0.0007500648498535156
27,5,3,4,1,0.0005811452865600586,3,5,0.0006270408630371094,0.0005979537963867188,0.0005800724029541016,0.0005779266357421875,0.0005812644958496094,0.0005822181701660156,0.0005869865417480469,0.0005788803100585938,0.0005810260772705078,0.0005788803100585938
28,5,3,5,0,0.0010831356048583984,8,12,0.0011031627655029297,0.0010800361633300781,0.0010831356048583984,0.0010979175567626953,0.0010828971862792969,0.0010790824890136719,0.0010998249053955078,0.0010960102081298828,0.0010731220245361328,0.0010831356048583984
29,5,3,5,1,0.0010569095611572266,8,11,0.001068115234375,0.0010571479797363281,0.001062154769897461,0.001055002212524414,0.0010530948638916016,0.0010492801666259766,0.0010569095611572266,0.0010569095611572266,0.0010528564453125,0.0010721683502197266
30,5,4,1,0,0.0030624866485595703,20,40,0.0030798912048339844,0.003050088882446289,0.003192901611328125,0.0031142234802246094,0.0030400753021240234,0.0030798912048339844,0.0030748844146728516,0.0030329227447509766,0.003045797348022461,0.0030219554901123047
31,5,4,1,1,0.0030215978622436523,20,38,0.003055095672607422,0.0030319690704345703,0.003016233444213867,0.0030219554901123047,0.0030138492584228516,0.003030061721801758,0.00304412841796875,0.003019094467163086,0.003021240234375,0.0030138492584228516
32,5,4,2,0,0.0020633935928344727,1,24,0.002070903778076172,0.002068042755126953,0.0021669864654541016,0.0021181106567382812,0.002048015594482422,0.0020520687103271484,0.0020627975463867188,0.0020532608032226562,0.0020532608032226562,0.0020639896392822266
33,5,4,2,1,0.0015543699264526367,1,16,0.0015799999237060547,0.0015528202056884766,0.0015680789947509766,0.0015518665313720703,0.0015559196472167969,0.0015578269958496094,0.0015518665313720703,0.0015499591827392578,0.0015611648559570312,0.0015501976013183594
34,5,4,3,0,0.0018368959426879883,1,22,0.0018687248229980469,0.0018367767333984375,0.0018360614776611328,0.0018398761749267578,0.0018401145935058594,0.001837015151977539,0.0018351078033447266,0.0018260478973388672,0.0018260478973388672,0.0018780231475830078
35,5,4,3,1,0.0014488697052001953,1,16,0.0015740394592285156,0.0015461444854736328,0.001455068588256836,0.0014488697052001953,0.001447916030883789,0.0014488697052001953,0.0014369487762451172,0.0014400482177734375,0.0014412403106689453,0.001461029052734375
36,5,4,4,0,0.002207517623901367,2,27,0.0022280216217041016,0.002218008041381836,0.0022041797637939453,0.0022079944610595703,0.0022029876708984375,0.002207040786743164,0.002199888229370117,0.002202272415161133,0.002228975296020508,0.0022199153900146484
37,5,4,4,1,0.0023294687271118164,2,27,0.002586841583251953,0.002351045608520508,0.0023250579833984375,0.002328157424926758,0.0023598670959472656,0.0023288726806640625,0.002337217330932617,0.00232696533203125,0.0023300647735595703,0.0023229122161865234
38,5,4,5,0,0.002345442771911621,2,30,0.0023620128631591797,0.0023429393768310547,0.0023622512817382812,0.002335786819458008,0.002338886260986328,0.0024378299713134766,0.0024261474609375,0.0023279190063476562,0.0023479461669921875,0.0023391246795654297
39,5,4,5,1,0.0023043155670166016,2,28,0.0023398399353027344,0.002302885055541992,0.0023000240325927734,0.0022940635681152344,0.002290010452270508,0.002315998077392578,0.0023217201232910156,0.002298116683959961,0.002305746078491211,0.0023071765899658203
