,0,1,2,3,4,5,6,7,8,9
0,11,2,1,0,5.520388841629028,165,37377,5.597359895706177,5.455205917358398,5.520388841629028
1,11,2,1,1,5.2423951625823975,165,34424,5.187066078186035,5.253345966339111,5.2423951625823975
2,11,2,2,0,3.3162848949432373,9,21659,3.305237054824829,3.3162848949432373,3.3266890048980713
3,11,2,2,1,2.3783280849456787,9,14669,2.3681070804595947,2.3783280849456787,2.3796420097351074
4,11,2,3,0,6.118170738220215,9,41604,6.118170738220215,6.085862159729004,6.1358819007873535
5,11,2,3,1,5.342600107192993,9,34998,5.342600107192993,5.33411979675293,5.345242023468018
6,11,2,4,0,5.678657054901123,3,37992,5.678657054901123,5.669363975524902,5.708343982696533
7,11,2,4,1,5.613018035888672,3,36245,5.695349931716919,5.613018035888672,5.53621506690979
8,11,3,1,0,4.144807815551758,2,25814,4.138121843338013,4.144807815551758,4.147001028060913
9,11,3,1,1,0.8020391464233398,2,4540,0.8059291839599609,0.7999429702758789,0.8020391464233398
10,11,3,2,0,2.4757821559906006,16,16328,2.4322001934051514,2.4821770191192627,2.4757821559906006
11,11,3,2,1,0.9498200416564941,16,6128,0.9498200416564941,0.9586670398712158,0.9495229721069336
12,11,3,3,0,6.102689981460571,4,36329,6.102689981460571,6.130108118057251,6.079244136810303
13,11,3,3,1,0.6208181381225586,4,3386,0.6238870620727539,0.6208181381225586,0.6204109191894531
14,11,3,4,0,3.892742872238159,4,24444,3.892742872238159,3.9041550159454346,3.8705129623413086
15,11,3,4,1,1.5128519535064697,4,8708,1.5110321044921875,1.520725965499878,1.5128519535064697
16,11,3,5,0,0.8246278762817383,12,5336,0.8288593292236328,0.8246278762817383,0.8239040374755859
17,11,3,5,1,0.4318840503692627,12,2696,0.4320240020751953,0.43164801597595215,0.4318840503692627
18,11,4,1,0,2.5747787952423096,4,17352,2.5747787952423096,2.5695009231567383,2.577669143676758
19,11,4,1,1,0.606050968170166,4,3923,0.606050968170166,0.6049270629882812,0.6167459487915039
20,11,4,2,0,5.618080139160156,12,37302,5.634270191192627,5.590919017791748,5.618080139160156
