,0,1,2,3,4,5,6,7,8,9,10
0,9,2,1,0,0.09906315803527832,20,786,NULL,0.10049009323120117,0.09906315803527832,0.09849381446838379
1,9,2,1,1,0.09905409812927246,20,786,,0.09938597679138184,0.09905409812927246,0.09894180297851562
2,9,2,1,2,0.10592103004455566,20,680,,0.10647392272949219,0.10592103004455566,0.10535502433776855
3,9,2,1,3,0.01848292350769043,20,20,,0.018358707427978516,0.01848292350769043,0.018499135971069336
4,9,2,2,0,0.16484785079956055,50,1379,NULL,0.1657259464263916,0.16484522819519043,0.16484785079956055
5,9,2,2,1,0.1648409366607666,50,1379,,0.1648409366607666,0.164689302444458,0.16498494148254395
6,9,2,2,2,0.1980898380279541,50,1379,,0.19693803787231445,0.1980898380279541,0.19823288917541504
7,9,2,2,3,0.02687382698059082,50,50,,0.02687382698059082,0.027070999145507812,0.02673792839050293
8,9,2,3,0,0.18709206581115723,85,1532,NULL,0.1882781982421875,0.18698501586914062,0.18709206581115723
9,9,2,3,1,0.1876368522644043,85,1532,,0.18862199783325195,0.1876368522644043,0.18721485137939453
10,9,2,3,2,0.22487306594848633,85,1515,,0.22622323036193848,0.22487306594848633,0.22453808784484863
11,9,2,3,3,0.03503108024597168,85,85,,0.03503108024597168,0.03524518013000488,0.03500199317932129
12,9,2,4,0,0.06651115417480469,52,560,NULL,0.066619873046875,0.06651115417480469,0.06633901596069336
13,9,2,4,1,0.06652402877807617,52,560,,0.06664013862609863,0.06652402877807617,0.06619405746459961
14,9,2,4,2,0.07893109321594238,52,560,,0.07908105850219727,0.07889103889465332,0.07893109321594238
15,9,2,4,3,0.012485980987548828,52,52,,0.012485980987548828,0.012439727783203125,0.0126190185546875
16,9,2,5,0,0.18378019332885742,3,1466,NULL,0.18415117263793945,0.18337702751159668,0.18378019332885742
17,9,2,5,1,0.18321704864501953,3,1466,,0.18402099609375,0.18321704864501953,0.18321514129638672
18,9,2,5,2,0.1799030303955078,3,1206,,0.18152785301208496,0.1799030303955078,0.17983794212341309
19,9,2,5,3,0.019415855407714844,3,3,,0.019415855407714844,0.0197451114654541,0.01932811737060547
20,9,3,1,0,0.15672993659973145,7,1253,NULL,0.15699291229248047,0.15672993659973145,0.15660786628723145
21,9,3,1,1,0.15729594230651855,7,1253,,0.15729594230651855,0.1573183536529541,0.15683984756469727
22,9,3,1,2,0.18699216842651367,7,1203,,0.18735575675964355,0.18699216842651367,0.18647003173828125
23,9,3,1,3,0.021698713302612305,7,7,,0.02165699005126953,0.021934032440185547,0.021698713302612305
24,9,3,2,0,0.17160987854003906,9,1349,NULL,0.1714627742767334,0.17160987854003906,0.17177796363830566
25,9,3,2,1,0.17149591445922852,9,1349,,0.1715230941772461,0.17149591445922852,0.1712970733642578
26,9,3,2,2,0.17157220840454102,9,1081,,0.17157220840454102,0.1710820198059082,0.17206907272338867
27,9,3,2,3,0.016703128814697266,9,9,,0.016703128814697266,0.01667499542236328,0.016980886459350586
28,9,3,3,0,0.1960442066192627,3,1521,NULL,0.1965029239654541,0.19600987434387207,0.1960442066192627
29,9,3,3,1,0.19631600379943848,3,1521,,0.19579792022705078,0.1967010498046875,0.19631600379943848
30,9,3,3,2,0.20918893814086914,3,1309,,0.20918893814086914,0.20940685272216797,0.2088479995727539
31,9,3,3,3,0.023966073989868164,3,3,,0.023910999298095703,0.024193763732910156,0.023966073989868164
32,9,3,4,0,0.12474393844604492,28,1004,NULL,0.12513995170593262,0.1247100830078125,0.12474393844604492
33,9,3,4,1,0.12514901161193848,28,1004,,0.1253337860107422,0.12485718727111816,0.12514901161193848
34,9,3,4,2,0.15680384635925293,28,1004,,0.15684080123901367,0.15668201446533203,0.15680384635925293
35,9,3,4,3,0.01520681381225586,28,28,,0.01520681381225586,0.015158891677856445,0.015449047088623047
36,9,3,5,0,0.05306601524353027,16,400,NULL,0.053263187408447266,0.05306601524353027,0.05278801918029785
37,9,3,5,1,0.05300116539001465,16,400,,0.053182125091552734,0.05291008949279785,0.05300116539001465
38,9,3,5,2,0.0534968376159668,16,312,,0.05365610122680664,0.0534968376159668,0.05331587791442871
39,9,3,5,3,0.008861780166625977,16,16,,0.008903980255126953,0.008861780166625977,0.008857965469360352
40,9,4,1,0,0.20658087730407715,3,1646,NULL,0.2070016860961914,0.20658087730407715,0.20627522468566895
41,9,4,1,1,0.20623493194580078,3,1646,,0.20623493194580078,0.2062227725982666,0.2066047191619873
42,9,4,1,2,0.21749305725097656,3,1428,,0.2181990146636963,0.21749305725097656,0.21683406829833984
43,9,4,1,3,0.019297122955322266,3,3,,0.019291162490844727,0.01959085464477539,0.019297122955322266
44,9,4,2,0,0.20322012901306152,20,1623,NULL,0.20322012901306152,0.20334100723266602,0.20232009887695312
45,9,4,2,1,0.2024850845336914,20,1623,,0.20301318168640137,0.20229411125183105,0.2024850845336914
46,9,4,2,2,0.24660301208496094,20,1598,,0.24720501899719238,0.24648189544677734,0.24660301208496094
47,9,4,2,3,0.025249004364013672,20,20,,0.025249004364013672,0.025522232055664062,0.025223255157470703
48,9,4,3,0,0.17536497116088867,4,1414,NULL,0.17536497116088867,0.17537879943847656,0.17525577545166016
49,9,4,3,1,0.17564892768859863,4,1414,,0.1757798194885254,0.17542695999145508,0.17564892768859863
50,9,4,3,2,0.2015228271484375,4,1330,,0.20239830017089844,0.2015228271484375,0.20146918296813965
51,9,4,3,3,0.01658916473388672,4,4,,0.016587018966674805,0.01658916473388672,0.016869068145751953
52,9,4,4,0,0.3897862434387207,349,3312,NULL,0.38979005813598633,0.3893401622772217,0.3897862434387207
53,9,4,4,1,0.3897690773010254,349,3312,,0.3897690773010254,0.39009523391723633,0.3897368907928467
54,9,4,4,2,0.46361875534057617,349,3312,,0.46083617210388184,0.46485400199890137,0.46361875534057617
55,9,4,4,3,0.06444907188415527,349,349,,0.06481671333312988,0.0644218921661377,0.06444907188415527
56,9,4,5,0,0.2885770797729492,1,2207,NULL,0.2885770797729492,0.28798699378967285,0.28880906105041504
57,9,4,5,1,0.28838133811950684,1,2207,,0.2894761562347412,0.28838133811950684,0.2876312732696533
58,9,4,5,2,0.24298596382141113,1,1506,,0.24298596382141113,0.2429509162902832,0.24319100379943848
59,9,4,5,3,0.01258087158203125,1,1,,0.01258087158203125,0.01258087158203125,0.012804746627807617
60,9,5,1,0,0.1343371868133545,4,1056,NULL,0.1349937915802002,0.1343371868133545,0.13417315483093262
61,9,5,1,1,0.13431477546691895,4,1056,,0.13461995124816895,0.13431477546691895,0.13423705101013184
62,9,5,1,2,0.16730999946594238,4,1056,,0.16730999946594238,0.167586088180542,0.1672840118408203
63,9,5,1,3,0.014315128326416016,4,4,,0.014315128326416016,0.014248132705688477,0.01452183723449707
64,9,5,2,0,0.4283151626586914,6,3320,NULL,0.4283151626586914,0.42835211753845215,0.427213191986084
65,9,5,2,1,0.42826294898986816,6,3320,,0.42896008491516113,0.42826294898986816,0.4272499084472656
66,9,5,2,2,0.3688700199127197,6,2262,,0.3688700199127197,0.36931800842285156,0.36882996559143066
67,9,5,2,3,0.02831411361694336,6,6,,0.02828383445739746,0.028582096099853516,0.02831411361694336
68,9,5,3,0,0.4512779712677002,1,3404,NULL,0.4512779712677002,0.4509570598602295,0.45264387130737305
69,9,5,3,1,0.45134592056274414,1,3404,,0.4513981342315674,0.45000481605529785,0.45134592056274414
70,9,5,3,2,0.38964080810546875,1,2362,,0.38964080810546875,0.3910391330718994,0.38954687118530273
71,9,5,3,3,0.03725004196166992,1,1,,0.03793668746948242,0.03725004196166992,0.037113189697265625
