,0,1,2,3,4,5,6,7,8,9
102,10,7,5,1,5.943181991577148,4,42120,5.942532777786255,5.943181991577148,5.96079683303833
103,10,7,5,2,1.1854429244995117,4,8368,1.1866271495819092,1.1854429244995117,1.1837141513824463
104,10,7,5,3,0.31580066680908203,4,2048,0.31580066680908203,0.315432071685791,0.3158600330352783
105,10,8,1,1,10.879053115844727,3,75420,10.88704514503479,10.879053115844727,10.855653285980225
106,10,8,1,2,1.2995738983154297,3,9032,1.3041551113128662,1.2990086078643799,1.2995738983154297
107,10,8,1,3,0.49993109703063965,3,3188,0.5008270740509033,0.49890995025634766,0.49993109703063965
108,10,8,2,1,6.427667140960693,1,42168,6.42780065536499,6.427667140960693,6.408703804016113
109,10,8,2,2,0.8710818290710449,1,5760,0.8710818290710449,0.8694982528686523,0.8711888790130615
110,10,8,2,3,0.4488530158996582,1,2652,0.4502239227294922,0.4484858512878418,0.4488530158996582
111,10,8,3,1,9.765748977661133,3,68032,9.765748977661133,9.7688729763031,9.747106075286865
112,10,8,3,2,1.591064214706421,3,11160,1.5901849269866943,1.591064214706421,1.5923199653625488
113,10,8,3,3,0.4864330291748047,3,2934,0.4872291088104248,0.4860239028930664,0.4864330291748047
114,10,8,4,1,10.242257833480835,28,75264,10.242257833480835,10.2584969997406,10.231477975845337
115,10,8,4,2,1.3718080520629883,28,10080,1.371366024017334,1.3718080520629883,1.3722059726715088
116,10,8,4,3,1.083055019378662,28,7632,1.083460807800293,1.0809240341186523,1.083055019378662
117,10,8,5,1,8.144940853118896,28,56840,8.17300796508789,8.144940853118896,8.123042821884155
118,10,8,5,2,1.4695851802825928,28,10248,1.4695851802825928,1.4718539714813232,1.463879108428955
119,10,8,5,3,0.6352849006652832,28,3898,0.6354920864105225,0.6352789402008057,0.6352849006652832
120,10,9,1,1,24.70128297805786,18,176152,24.70128297805786,24.70719003677368,24.628666162490845
121,10,9,1,2,5.600221872329712,18,40194,5.592246055603027,5.600221872329712,5.6116859912872314
122,10,9,1,3,4.1365110874176025,18,28114,4.141330003738403,4.126646041870117,4.1365110874176025
123,10,9,2,1,32.941749811172485,16,232636,33.00348687171936,32.89708709716797,32.941749811172485
124,10,9,2,2,5.08668327331543,16,36000,5.103799104690552,5.080765008926392,5.08668327331543
125,10,9,2,3,3.2631149291992188,16,21352,3.263859987258911,3.255825996398926,3.2631149291992188
126,10,9,3,1,47.512001037597656,5,334824,47.47471737861633,47.512001037597656,47.67956304550171
127,10,9,3,2,5.571245908737183,5,39216,5.571245908737183,5.576690912246704,5.568386077880859
128,10,9,3,3,1.0875880718231201,5,6626,1.0869619846343994,1.0875880718231201,1.08833909034729
129,10,9,4,1,26.622167825698853,9,188377,26.64980912208557,26.516469955444336,26.622167825698853
130,10,9,4,2,5.495748996734619,9,38900,5.498481273651123,5.489843845367432,5.495748996734619
131,10,9,4,3,2.7686378955841064,9,17934,2.7773430347442627,2.7686378955841064,2.765062093734741
132,10,9,5,1,40.05487775802612,6,283704,40.17767381668091,40.03926992416382,40.05487775802612
133,10,9,5,2,5.6152849197387695,6,39648,5.604742050170898,5.6152849197387695,5.625461101531982
134,10,9,5,3,3.4461669921875,6,22620,3.4616870880126953,3.4404501914978027,3.4461669921875
