,0,1,2,3,4,5,6,7,8,9
0,10,1,1,1,0.6030731201171875,2,4431,0.6030731201171875,0.6048519611358643,0.5994360446929932
1,10,1,1,2,0.5984909534454346,2,4431,0.5988059043884277,0.597886323928833,0.5984909534454346
2,10,1,1,3,0.5218949317932129,2,3644,0.5208799839019775,0.5218949317932129,0.5227351188659668
3,10,1,2,1,0.20846891403198242,2,1733,0.21019601821899414,0.20846891403198242,0.2084190845489502
4,10,1,2,2,0.2085869312286377,2,1733,0.2085869312286377,0.20940279960632324,0.20829391479492188
5,10,1,2,3,0.21310806274414062,2,1718,0.21334362030029297,0.21266603469848633,0.21310806274414062
6,10,1,3,1,0.15587401390075684,2,1279,0.1577911376953125,0.15527987480163574,0.15587401390075684
7,10,1,3,2,0.15600800514221191,2,1279,0.15634989738464355,0.15600800514221191,0.15565180778503418
8,10,1,3,3,0.15586113929748535,2,1230,0.15576386451721191,0.15586113929748535,0.15639400482177734
9,10,1,4,1,1.1163370609283447,6,8500,1.1168479919433594,1.1163370609283447,1.111501932144165
10,10,1,4,2,1.1103827953338623,6,8500,1.1213200092315674,1.109510898590088,1.1103827953338623
11,10,1,4,3,1.098074197769165,6,8105,1.1003940105438232,1.098074197769165,1.0952930450439453
12,10,1,5,1,1.1554503440856934,2,8919,1.1554503440856934,1.1567108631134033,1.1541657447814941
13,10,1,5,2,1.1566519737243652,2,8919,1.1566519737243652,1.1527070999145508,1.1575229167938232
14,10,1,5,3,1.102309226989746,2,8247,1.102309226989746,1.1026630401611328,1.1022801399230957
15,10,2,1,1,0.7237129211425781,6,5403,0.7237129211425781,0.7236888408660889,0.7240562438964844
16,10,2,1,2,0.7233097553253174,6,5403,0.7250008583068848,0.7233097553253174,0.7231020927429199
17,10,2,1,3,0.5066139698028564,6,3585,0.5068960189819336,0.5066139698028564,0.5060839653015137
18,10,2,2,1,0.43251895904541016,12,3326,0.43377208709716797,0.4319150447845459,0.43251895904541016
19,10,2,2,2,0.4334878921508789,12,3326,0.43416714668273926,0.4334878921508789,0.43280529975891113
20,10,2,2,3,0.4340789318084717,12,3209,0.4340789318084717,0.43450117111206055,0.4336719512939453
21,10,2,3,1,0.6694982051849365,4,5171,0.669079065322876,0.6695947647094727,0.6694982051849365
22,10,2,3,2,0.6746587753295898,4,5171,0.6746587753295898,0.6729419231414795,0.6749088764190674
23,10,2,3,3,0.6201353073120117,4,4588,0.6226828098297119,0.6201353073120117,0.6192450523376465
24,10,2,4,1,0.5753650665283203,86,4477,0.5797841548919678,0.5753650665283203,0.5745429992675781
25,10,2,4,2,0.57523512840271,86,4477,0.5758302211761475,0.5743629932403564,0.57523512840271
26,10,2,4,3,0.38909292221069336,86,2936,0.3898739814758301,0.38909292221069336,0.3890707492828369
27,10,2,5,1,0.7148547172546387,28,5563,0.7148547172546387,0.7144670486450195,0.7155909538269043
28,10,2,5,2,0.7156879901885986,28,5563,0.7170419692993164,0.7154181003570557,0.7156879901885986
29,10,2,5,3,0.6887102127075195,28,5189,0.6882917881011963,0.6914119720458984,0.6887102127075195
30,10,3,1,1,1.3706471920013428,6,10322,1.3539812564849854,1.3707330226898193,1.3706471920013428
31,10,3,1,2,1.384023904800415,6,10322,1.3867340087890625,1.384023904800415,1.3822968006134033
32,10,3,1,3,1.0188848972320557,6,7336,1.0188848972320557,1.0191199779510498,1.0171520709991455
33,10,3,2,1,0.48505306243896484,4,3507,0.49505090713500977,0.48505306243896484,0.48476314544677734
34,10,3,2,2,0.4853188991546631,4,3507,0.48665881156921387,0.4853188991546631,0.4831371307373047
35,10,3,2,3,0.3936429023742676,4,2724,0.3939347267150879,0.3936429023742676,0.39304018020629883
36,10,3,3,1,0.8863930702209473,8,6685,0.8863930702209473,0.8858833312988281,0.8871238231658936
37,10,3,3,2,0.8835909366607666,8,6685,0.8838760852813721,0.8819479942321777,0.8835909366607666
38,10,3,3,3,0.8447999954223633,8,6177,0.8428218364715576,0.8447999954223633,0.8461320400238037
39,10,3,4,1,0.40259313583374023,84,2954,0.40259313583374023,0.40206170082092285,0.4070761203765869
40,10,3,4,2,0.4022371768951416,84,2954,0.4022371768951416,0.40224528312683105,0.4020051956176758
41,10,3,4,3,0.17898011207580566,84,1242,0.17987799644470215,0.17895984649658203,0.17898011207580566
42,10,3,5,1,0.6811001300811768,18,5148,0.6824722290039062,0.6795680522918701,0.6811001300811768
43,10,3,5,2,0.6927449703216553,18,5148,0.6843369007110596,0.6956660747528076,0.6927449703216553
44,10,3,5,3,0.5127489566802979,18,3667,0.5136640071868896,0.5119459629058838,0.5127489566802979
45,10,4,1,1,3.6603920459747314,1856,27604,3.666628122329712,3.6603920459747314,3.5806021690368652
46,10,4,1,2,3.5933902263641357,1856,27604,3.5933902263641357,3.5884718894958496,3.602458953857422
47,10,4,1,3,2.330867052078247,1856,17080,2.320387125015259,2.330867052078247,2.404654026031494
48,10,4,2,1,0.4703249931335449,18,3264,0.44100403785705566,0.4703249931335449,0.5021569728851318
49,10,4,2,2,0.46399617195129395,18,3264,0.4602081775665283,0.4681110382080078,0.46399617195129395
50,10,4,2,3,0.34325408935546875,18,2400,0.36603307723999023,0.3429248332977295,0.34325408935546875
51,10,4,3,1,1.390444040298462,3,9282,1.3945200443267822,1.3780879974365234,1.390444040298462
52,10,4,3,2,1.3966450691223145,3,9282,1.409471035003662,1.389498233795166,1.3966450691223145
53,10,4,3,3,0.21761512756347656,3,1261,0.21761512756347656,0.2167220115661621,0.21764922142028809
54,10,4,4,1,1.5056531429290771,2,10601,1.5006239414215088,1.5069172382354736,1.5056531429290771
55,10,4,4,2,1.5022518634796143,2,10601,1.5022518634796143,1.5343410968780518,1.4979641437530518
56,10,4,4,3,0.8177280426025391,2,5462,0.8177280426025391,0.8181619644165039,0.8161699771881104
57,10,4,5,1,0.9856221675872803,9,7174,0.9856221675872803,0.9885990619659424,0.9768157005310059
58,10,4,5,2,0.9875807762145996,9,7174,0.9799189567565918,0.9941997528076172,0.9875807762145996
59,10,4,5,3,0.7845003604888916,9,5525,0.7860820293426514,0.7845003604888916,0.7829098701477051
60,10,5,1,1,0.6704277992248535,4,4828,0.6724660396575928,0.6704277992248535,0.6679108142852783
61,10,5,1,2,0.6689589023590088,4,4828,0.6689589023590088,0.6703040599822998,0.6672351360321045
62,10,5,1,3,0.27307987213134766,4,1854,0.27307987213134766,0.27262115478515625,0.27704715728759766
63,10,5,2,1,2.400723934173584,9,17014,2.4058938026428223,2.3871102333068848,2.400723934173584
64,10,5,2,2,2.436047077178955,9,17014,2.4408838748931885,2.436047077178955,2.4179468154907227
65,10,5,2,3,1.1518559455871582,9,7596,1.1518559455871582,1.1418099403381348,1.1550347805023193
66,10,5,3,1,1.5902698040008545,1,11224,1.5902698040008545,1.5933821201324463,1.5887908935546875
67,10,5,3,2,1.5947861671447754,1,11224,1.5905611515045166,1.5947861671447754,1.6318919658660889
68,10,5,3,3,0.8837571144104004,1,5851,0.8837571144104004,0.8744180202484131,0.8914399147033691
