12 3 1 1 35.449151039123535 6 225236
12 3 2 1 13.606385946273804 24 86062
12 3 3 1 34.73398494720459 144 225230
12 3 4 1 20.522518634796143 1 130136
12 3 5 1 38.33079695701599 15 239170
12 4 1 1 237.83790969848633 91080 1550476
12 4 2 1 12.74708890914917 2 75128
12 4 3 1 44.08135199546814 60 280091
12 4 4 1 105.71403217315674 351648 704880
12 4 5 1 78.91712093353271 55908 515176
12 5 1 1 161.79516792297363 22044 1031592
12 5 2 1 158.03999209403992 22 962777
12 5 3 1 35.061713218688965 4 207612
12 5 4 1 64.22470998764038 4 408130
12 5 5 1 22.56702971458435 1 138618
12 6 1 1 71.78166508674622 16 441032
12 6 2 1 66.32829809188843 452 435768
12 6 3 1 192.06430220603943 32355 1228542
12 6 4 1 80.51553297042847 6 487669
12 6 5 1 23.372376918792725 20 145908
12 7 1 1 85.62087774276733 26 546048
12 7 2 1 251.88915371894836 50 1541320
12 7 3 1 106.46013808250427 6 639380
12 7 4 1 62.91483402252197 21 396576
12 7 5 1 119.35876560211182 6 723314
12 8 1 1 227.45078301429749 4 1387628
12 8 2 1 168.40796613693237 3 1027826
12 8 3 1 732.1517510414124 307170 4667760
12 8 4 1 258.21025800704956 3 1593252
12 8 5 1 235.81541895866394 2 1443060
12 9 1 1 300.3130910396576 6 1823648
12 9 2 1 207.58635997772217 3 1204224
12 9 3 1 638.1056387424469 18 3745880
12 9 4 1 301.25658798217773 22 1807200
12 9 5 1 200.84155297279358 12 1204962
12 10 1 1 778.6057908535004 167 4580208
12 10 2 1 649.8331120014191 4 3795168
12 10 3 1 636.5299713611603 24 3677448
12 10 4 1 1453.3739268779755 197340 8870400
12 10 5 1 609.0367519855499 42 3467472
