,0,1,2,3,4,5,6,7,8,9
0,8,1,1,1,0.04604601860046387,19,417,0.04814624786376953,0.04604601860046387,0.045751094818115234
1,8,1,1,2,0.04596090316772461,19,417,0.04614114761352539,0.04596090316772461,0.045742034912109375
2,8,1,1,3,0.048117876052856445,19,417,0.05011630058288574,0.048117876052856445,0.04804420471191406
3,8,1,2,1,0.07225918769836426,1,653,0.07270598411560059,0.07225918769836426,0.07223296165466309
4,8,1,2,2,0.07249808311462402,1,653,0.07263994216918945,0.07249808311462402,0.07231569290161133
5,8,1,2,3,0.07118701934814453,1,616,0.07146120071411133,0.07077813148498535,0.07118701934814453
6,8,1,3,1,0.03614497184753418,6,328,0.03614497184753418,0.03661799430847168,0.0361330509185791
7,8,1,3,2,0.036451101303100586,6,328,0.036451101303100586,0.036557912826538086,0.03639507293701172
8,8,1,3,3,0.03760123252868652,6,326,0.03760266304016113,0.03760123252868652,0.03735184669494629
9,8,1,4,1,0.049275875091552734,1,436,0.0496220588684082,0.04925107955932617,0.049275875091552734
10,8,1,4,2,0.04919910430908203,1,436,0.049510955810546875,0.04916191101074219,0.04919910430908203
11,8,1,4,3,0.047493934631347656,1,400,0.047493934631347656,0.04749703407287598,0.04742121696472168
12,8,1,5,1,0.0733480453491211,28,684,0.0733480453491211,0.07294487953186035,0.07359790802001953
13,8,1,5,2,0.07307171821594238,28,684,0.07358884811401367,0.07307171821594238,0.0727238655090332
14,8,1,5,3,0.07395505905151367,28,672,0.07373690605163574,0.07395505905151367,0.07409381866455078
15,8,2,1,1,0.03635811805725098,2,334,0.03635811805725098,0.03647899627685547,0.03631114959716797
16,8,2,1,2,0.03623604774475098,2,334,0.036270856857299805,0.03623604774475098,0.0361638069152832
17,8,2,1,3,0.03702235221862793,2,332,0.03709006309509277,0.03702235221862793,0.03682684898376465
18,8,2,2,1,0.025962114334106445,2,229,0.025962114334106445,0.026220083236694336,0.025884151458740234
19,8,2,2,2,0.025970935821533203,2,229,0.0259249210357666,0.026118993759155273,0.025970935821533203
20,8,2,2,3,0.018218994140625,2,151,0.018125057220458984,0.018456697463989258,0.018218994140625
21,8,2,3,1,0.022301912307739258,4,201,0.022301912307739258,0.022385120391845703,0.022291898727416992
22,8,2,3,2,0.022369861602783203,4,201,0.022250890731811523,0.022456884384155273,0.022369861602783203
23,8,2,3,3,0.02028059959411621,4,175,0.02028059959411621,0.02031683921813965,0.020267009735107422
24,8,2,4,1,0.010465860366821289,30,88,0.010465860366821289,0.010443925857543945,0.010540008544921875
25,8,2,4,2,0.010498046875,30,88,0.010623931884765625,0.010498046875,0.01047515869140625
