,0,1,2,3,4,5,6,7,8,9
86,9,6,4,3,0.5734870433807373,15,3931,0.5776469707489014,0.5734870433807373,0.5730941295623779
87,9,6,5,1,0.21298789978027344,2,1560,0.21325278282165527,0.21298789978027344,0.2123889923095703
88,9,6,5,2,0.2119760513305664,2,1560,0.21421194076538086,0.2119760513305664,0.2118968963623047
89,9,6,5,3,0.051218271255493164,2,340,0.05127120018005371,0.051218271255493164,0.050853729248046875
90,9,7,1,1,1.907447099685669,2520,15120,1.9098291397094727,1.907447099685669,1.9071290493011475
91,9,7,1,2,1.9294259548187256,2520,15120,1.93483304977417,1.9272501468658447,1.9294259548187256
92,9,7,1,3,1.520632266998291,2520,11280,1.5202548503875732,1.5239520072937012,1.520632266998291
93,9,7,2,1,0.8743400573730469,2,6470,0.8743400573730469,0.8762259483337402,0.8724040985107422
94,9,7,2,2,0.8734080791473389,2,6470,0.8746500015258789,0.8732552528381348,0.8734080791473389
95,9,7,2,3,0.6223149299621582,2,4443,0.6223149299621582,0.6225848197937012,0.6221539974212646
96,9,7,3,1,1.5024769306182861,6,12084,1.5024769306182861,1.499197006225586,1.506131887435913
97,9,7,3,2,1.504000186920166,6,12084,1.504000186920166,1.5051159858703613,1.5010731220245361
98,9,7,3,3,0.9041240215301514,6,6976,0.9045202732086182,0.9041240215301514,0.90116286277771
99,9,7,4,1,2.90788197517395,16,22284,2.910064935684204,2.905466318130493,2.90788197517395
100,9,7,4,2,2.8927600383758545,16,22284,2.866109848022461,2.8927600383758545,2.906688928604126
101,9,7,4,3,1.0890839099884033,16,7660,1.0904510021209717,1.0876197814941406,1.0890839099884033
102,9,7,5,1,1.9260551929473877,28,14784,1.9346301555633545,1.9215810298919678,1.9260551929473877
103,9,7,5,2,1.91507887840271,28,14784,1.91507887840271,1.9230058193206787,1.9127228260040283
104,9,7,5,3,1.2069458961486816,28,8684,1.2069458961486816,1.205934762954712,1.221186876296997
105,9,8,1,1,5.801179885864258,5670,45360,5.801179885864258,5.7835776805877686,5.805537700653076
106,9,8,1,2,5.820652961730957,5670,45360,5.820276975631714,5.820652961730957,5.82421612739563
107,9,8,1,3,5.8246910572052,5670,41616,5.8246910572052,5.792607069015503,5.838105201721191
108,9,8,2,1,7.972132205963135,10080,60480,7.972132205963135,7.496044874191284,8.035229921340942
109,9,8,2,2,7.717833995819092,10080,60480,7.4691712856292725,8.069051027297974,7.717833995819092
110,9,8,2,3,7.43902587890625,10080,58080,8.004053831100464,7.43902587890625,7.410105228424072
111,9,8,3,1,4.638818979263306,2,35574,4.668980360031128,4.638818979263306,4.6336493492126465
112,9,8,3,2,4.743444919586182,2,35574,4.743444919586182,5.077040910720825,4.644327163696289
113,9,8,3,3,2.5487382411956787,2,17896,2.561128854751587,2.5487382411956787,2.53759503364563
114,9,8,4,1,4.819551229476929,2,36828,4.813667058944702,4.819551229476929,4.839751958847046
115,9,8,4,2,4.832443952560425,2,36828,4.855699062347412,4.831257104873657,4.832443952560425
