,0,1,2,3,4,5,6,7,8,9
0,9,1,1,1,0.15149188041687012,1,1187,0.15261006355285645,0.15149188041687012,0.15071392059326172
1,9,1,1,2,0.15134382247924805,1,1187,0.15134382247924805,0.15287137031555176,0.15100717544555664
2,9,1,1,3,0.10662031173706055,1,781,0.10664010047912598,0.10646867752075195,0.10662031173706055
3,9,1,2,1,0.09337902069091797,5,718,0.09364199638366699,0.09337902069091797,0.0929269790649414
4,9,1,2,2,0.09321808815002441,5,718,0.09338092803955078,0.09300088882446289,0.09321808815002441
5,9,1,2,3,0.03998684883117676,5,266,0.03998684883117676,0.04042792320251465,0.03968071937561035
6,9,1,3,1,0.07101225852966309,2,552,0.07124185562133789,0.07101225852966309,0.07100486755371094
7,9,1,3,2,0.07115817070007324,2,552,0.07115817070007324,0.07127809524536133,0.0708627700805664
8,9,1,3,3,0.04149508476257324,2,295,0.04164290428161621,0.04149508476257324,0.0413970947265625
9,9,1,4,1,0.21145987510681152,3,1738,0.21145987510681152,0.2105400562286377,0.21152210235595703
10,9,1,4,2,0.21005916595458984,3,1738,0.21039104461669922,0.21005916595458984,0.20983219146728516
11,9,1,4,3,0.19880080223083496,3,1581,0.19913387298583984,0.1981358528137207,0.19880080223083496
12,9,1,5,1,0.18358397483825684,14,1554,0.1828920841217041,0.18358397483825684,0.1845378875732422
13,9,1,5,2,0.18763113021850586,14,1554,0.1888589859008789,0.18763113021850586,0.1866459846496582
14,9,1,5,3,0.19130539894104004,14,1554,0.19267678260803223,0.19130539894104004,0.18978118896484375
15,9,2,1,1,0.14036273956298828,2,1184,0.14071989059448242,0.14026474952697754,0.14036273956298828
16,9,2,1,2,0.06826901435852051,2,576,0.06865787506103516,0.06826901435852051,0.06807518005371094
17,9,2,1,3,0.06892800331115723,2,564,0.06892800331115723,0.06863617897033691,0.0689551830291748
18,9,2,2,1,0.05074810981750488,1,392,0.05087995529174805,0.05074810981750488,0.05054879188537598
19,9,2,2,2,0.025028705596923828,1,193,0.02490520477294922,0.02514505386352539,0.025028705596923828
