14 3 1 3 772.6774299144745 50 4039106
14 3 2 3 562.006767988205 72 2977996
14 3 3 3 235.95722889900208 112 1244544
14 3 4 3 926.5082120895386 18 4969668
14 3 5 3 661.7976610660553 22 3578588
14 4 1 3 217.83212208747864 98 1126911
14 4 2 3 358.68517994880676 3 659018
14 4 3 3 702.9021179676056 58 3660046
14 4 4 3 380.51546692848206 96 2071808
14 4 5 3 640.2292578220367 18 3295170
14 5 1 3 266.357852935791 24 1335396
14 5 2 3 901.8797287940979 9 4353010
14 5 3 3 304.22273683547974 756 1572988
14 5 4 3 3892.324232816696 1028736 20569008
14 5 5 3 842.6416749954224 18 4440558
14 6 3 3 592.6566598415375 14 3013842
14 6 4 3 2390.120292901993 435 12640208
14 6 5 3 428.44220995903015 12 2068156
14 7 1 3 545.4403357505798 12 2761927
14 7 2 3 343.830904006958 9 1739901
14 7 3 3 579.8635241985321 278 3012511
14 7 4 3 159.90438604354858 3 873477
14 7 5 3 4002.100690126419 50 2048212
