,0,1,2,3,4,5,6,7,8,9
0,8,1,1,1,0.023747920989990234,49,212,0.024209976196289062,0.023747920989990234,0.023505210876464844
1,8,1,1,2,0.023450851440429688,49,212,0.023370027542114258,0.02358698844909668,0.023450851440429688
2,8,1,1,3,0.024499177932739258,49,212,0.02429795265197754,0.024499177932739258,0.024765968322753906
3,8,1,2,1,0.0378568172454834,1,345,0.03821587562561035,0.0378568172454834,0.03744220733642578
4,8,1,2,2,0.0377199649810791,1,345,0.037596940994262695,0.03780794143676758,0.0377199649810791
5,8,1,2,3,0.03874993324279785,1,344,0.03899788856506348,0.03874993324279785,0.038652896881103516
6,8,1,3,1,0.020898103713989258,1,173,0.02069687843322754,0.021009206771850586,0.020898103713989258
7,8,1,3,2,0.020746946334838867,1,173,0.020746946334838867,0.020882129669189453,0.02074599266052246
8,8,1,3,3,0.014919042587280273,1,114,0.014847278594970703,0.014919042587280273,0.015012025833129883
9,8,1,4,1,0.015187978744506836,4,126,0.015187978744506836,0.015087127685546875,0.015311241149902344
10,8,1,4,2,0.015054702758789062,4,126,0.015054702758789062,0.01502680778503418,0.015279054641723633
11,8,1,4,3,0.009739875793457031,4,72,0.009755134582519531,0.009739875793457031,0.009671926498413086
12,8,1,5,1,0.018701791763305664,2,162,0.018862009048461914,0.018701791763305664,0.018576860427856445
13,8,1,5,2,0.01868915557861328,2,162,0.01861119270324707,0.018766164779663086,0.01868915557861328
14,8,1,5,3,0.014933586120605469,2,121,0.014898061752319336,0.014933586120605469,0.015105009078979492
15,8,2,1,1,0.07892799377441406,1,679,0.07931280136108398,0.07892799377441406,0.07884812355041504
16,8,2,1,2,0.0656278133392334,1,564,0.06599712371826172,0.0656278133392334,0.06540918350219727
17,8,2,1,3,0.03206300735473633,1,249,0.03206300735473633,0.03239083290100098,0.03200888633728027
18,8,2,2,1,0.01159811019897461,2,98,0.01158595085144043,0.01159811019897461,0.011630058288574219
19,8,2,2,2,0.006229877471923828,2,52,0.006547212600708008,0.006229877471923828,0.0062007904052734375
20,8,2,2,3,0.0005629062652587891,2,3,0.0005848407745361328,0.0005629062652587891,0.0005602836608886719
21,8,2,3,1,0.03634309768676758,16,338,0.036454200744628906,0.03634309768676758,0.03622579574584961
22,8,2,3,2,0.015200138092041016,16,141,0.015200138092041016,0.015163898468017578,0.015355110168457031
23,8,2,3,3,0.011746883392333984,16,105,0.01180887222290039,0.011745929718017578,0.011746883392333984
24,8,2,4,1,0.019821643829345703,3,164,0.019821643829345703,0.019726037979125977,0.019835948944091797
25,8,2,4,2,0.012354135513305664,3,103,0.012354135513305664,0.012280941009521484,0.012392997741699219
26,8,2,4,3,0.008335113525390625,3,63,0.00846719741821289,0.008277177810668945,0.008335113525390625
27,8,2,5,1,0.038704872131347656,14,348,0.03894686698913574,0.038704872131347656,0.03853416442871094
28,8,2,5,2,0.024158954620361328,14,218,0.024093151092529297,0.02436208724975586,0.024158954620361328
29,8,2,5,3,0.016501188278198242,14,141,0.016501188278198242,0.016441822052001953,0.016697168350219727
30,8,3,1,1,0.018970012664794922,2,156,0.018887042999267578,0.019006967544555664,0.018970012664794922
31,8,3,1,2,0.008484840393066406,2,70,0.008491039276123047,0.008484840393066406,0.008484125137329102
32,8,3,1,3,0.0044710636138916016,2,33,0.0044710636138916016,0.004465818405151367,0.004771232604980469
33,8,3,2,1,0.03979921340942383,4,354,0.04037594795227051,0.03979921340942383,0.03975105285644531
34,8,3,2,2,0.019072771072387695,4,168,0.018975019454956055,0.019138097763061523,0.019072771072387695
35,8,3,2,3,0.015098094940185547,4,127,0.015098094940185547,0.015004873275756836,0.015192985534667969
36,8,3,3,1,0.022599220275878906,2,198,0.022477149963378906,0.022632122039794922,0.022599220275878906
37,8,3,3,2,0.008908987045288086,2,78,0.008908987045288086,0.008918046951293945,0.008856773376464844
38,8,3,3,3,0.003732919692993164,2,30,0.003732919692993164,0.0037212371826171875,0.0038919448852539062
39,8,3,4,1,0.019573688507080078,1,164,0.019542932510375977,0.01972198486328125,0.019573688507080078
40,8,3,4,2,0.007411003112792969,1,62,0.007463932037353516,0.007411003112792969,0.0073947906494140625
41,8,3,4,3,0.0031480789184570312,1,24,0.003158092498779297,0.0031478404998779297,0.0031480789184570312
42,8,3,5,1,0.06675291061401367,4,608,0.06697702407836914,0.06660604476928711,0.06675291061401367
43,8,3,5,2,0.029384136199951172,4,267,0.0292510986328125,0.029464006423950195,0.029384136199951172
44,8,3,5,3,0.006905794143676758,4,60,0.006901979446411133,0.00692296028137207,0.006905794143676758
45,8,4,1,1,0.038984060287475586,1,320,0.03923296928405762,0.038970947265625,0.038984060287475586
46,8,4,1,2,0.01221919059753418,1,100,0.012214183807373047,0.01221919059753418,0.012365102767944336
47,8,4,1,3,0.00220489501953125,1,15,0.0022640228271484375,0.00220489501953125,0.002198934555053711
48,8,4,2,1,0.04357600212097168,4,370,0.04357600212097168,0.043595075607299805,0.04338788986206055
49,8,4,2,2,0.012974739074707031,4,108,0.01297903060913086,0.012841939926147461,0.012974739074707031
50,8,4,2,3,0.006948947906494141,4,52,0.006948947906494141,0.006973981857299805,0.006905794143676758
51,8,4,3,1,0.12394905090332031,2,1078,0.12401890754699707,0.12375688552856445,0.12394905090332031
52,8,4,3,2,0.028717041015625,2,248,0.028580904006958008,0.028827905654907227,0.028717041015625
53,8,4,3,3,0.00799107551574707,2,60,0.008012771606445312,0.00799107551574707,0.007982969284057617
