,0,1,2,3,4,5,6,7,8,9,10,11
9,0,5.0,27.0,220.0,6.0,24.0,6.059638023376465,5.530539035797119,142,146,[8]
9,0,5.0,25.0,218.0,3.3333333333333335,13.166666666666668,5.054440975189209,4.92225980758667,142,146,[5 5 8 8 8 8 8 8]
9,0,3.0,28.0,229.0,6.0,29.5,4.983818769454956,3.458488702774048,133,135,[5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5]
9,0,4.0,25.0,225.0,4.5,17.5,5.041651964187622,4.264180421829224,137,143,[7 7 7 7 7 7 7 7]
9,0,5.0,27.0,225.0,6.0,25.5,3.452260971069336,3.117532968521118,135,135,[1. 1. 1. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.]
9,0,6.0,24.0,216.0,3.75,19.5,5.24016809463501,5.1175758838653564,146,152,[0 0 2 2 2 2 2 2 2 2 2 2]
9,0,5.0,27.0,222.0,4.833333333333334,17.5,6.736844062805176,5.578916788101196,142,148,[6 6 6 6 7 7 7 7 7 7 8]
9,0,5.0,28.0,224.0,3.333333333333333,12.166666666666666,3.407503843307495,3.2391369342803955,136,138,[1 1 1 1 1 1 1 1]
9,0,6.0,28.0,224.0,4.5,20.5,4.657505989074707,4.272166967391968,140,142,[4 4 7 7 7 7 7 7 7]
9,0,6.0,28.0,237.0,3.3333333333333335,14.666666666666668,2.1995651721954346,2.009978771209717,123,127,[4 4 4 4]
9,0,3.0,28.0,228.0,6.0,28.0,3.546144723892212,3.4388113021850586,136,138,[0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4]
9,0,4.0,22.0,212.0,4.5,19.0,7.904551029205322,6.765047073364258,148,150,"[6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7]"
9,0,3.0,28.0,221.0,6.0,29.5,4.445890188217163,3.8113908767700195,139,141,[2 2 2 2]
9,0,4.0,32.0,240.0,6.0,23.0,1.8412127494812012,1.645859718322754,120,124,[1 7]
9,0,5.0,30.0,229.0,3.0,12.0,3.2921319007873535,2.8174190521240234,131,137,[2 2 8 8 8 8]
9,0,5.0,28.0,227.0,4.5,19.0,2.8998000621795654,2.888155937194824,133,137,[0 8]
9,0,6.0,23.0,227.0,4.5,15.5,3.5806331634521484,3.500434160232544,133,137,[6 6 6 6 6 6 6 6 6 6 6 6 6 6 6]
9,0,5.0,31.0,234.0,4.5,22.0,2.0953080654144287,2.0803048610687256,128,130,[0 0 0 0 0 0 0 0]
9,0,6.0,26.0,227.0,6.0,26.0,3.056285858154297,3.0559749603271484,133,135,[1 1 1 1 1 1 1 1 1]
9,0,4.0,28.0,223.0,4.833333333333334,15.833333333333332,3.934751033782959,3.925493001937866,139,143,[1 1 1 1 3 3 3 3 3 3 3 3 3 3 3]
