,0,1,2,3,4,5,6,7,8,9,10,11
0,12.0,1.0,5.0,62.0,507.0,4.833333333333334,29.5,167.6790108680725,162.5059530735016,213.0,253.0,[6]
1,12.0,2.0,5.0,61.0,488.0,2.5833333333333335,14.583333333333334,358.10959792137146,356.90887212753296,238.0,268.0,[1]
