,0,1,2,3,4,5,6,7,8,9,10,11
0,11.0,5.0,6.0,51.0,426.0,5.333333333333333,32.16666666666667,18.442365407943726,15.740551948547363,166.0,196.0,[4]
1,11.0,6.0,4.0,45.0,405.0,4.7,27.8,53.069825649261475,50.88697695732117,189.0,211.0,[9 9 9 9]
2,11.0,7.0,5.0,52.0,418.0,3.833333333333333,26.0,23.151739676793415,22.84928290049235,170.0,212.0,[1]
3,11.0,8.0,6.0,48.0,400.0,3.833333333333333,19.833333333333332,43.20329634348551,42.51522866884867,186.0,198.0,[2 2 8 8]
4,11.0,9.0,6.0,50.0,411.0,6.833333333333334,39.0,35.06697130203247,33.64926481246948,169.0,201.0,[7 7]
